fips15,census_tract,census_block,ward_2010,anc_2010
110010106001004,0106,1004,6,6C
110010055001015,0055,1015,2,2B
110010056002020,0056,2020,2,2A
110010015005003,0015,5003,3,3G
110010094004000,0094,4000,5,5B
110010046002008,0046,2008,5,5E
110010096011013,0096,1013,7,7D
110010076034004,0076,4004,7,7B
110010069001014,0069,1014,6,6B
110010077072001,0077,2001,7,7E
110010076042025,0076,2025,7,7B
110010016002012,0016,2012,4,4A
110010074011032,0074,1032,8,8C
110010035001000,0035,1000,1,1B
110010012003006,0012,3006,3,3E
110010073011002,0073,1002,8,8C
110010062021136,0062,1136,6,6D
110010095011004,0095,1004,5,5A
110010107001012,0107,1012,2,2A
110010111002007,0111,2007,5,5C
110010055002000,0055,2000,2,2B
110010025011002,0025,1002,4,4C
110010029001003,0029,1003,1,1A
110010088042001,0088,2001,5,5C
110010076042033,0076,2033,7,7B
110010080011000,0080,1000,6,6A
110010068011005,0068,1005,6,6B
110010050022002,0050,2002,2,2F
110010034002008,0034,2008,1,1B
110010018042003,0018,2003,4,4A
110010006004001,0006,4001,3,3F
110010090002003,0090,2003,5,5C
110010081001000,0081,1000,6,6A
110010103001011,0103,1011,4,4A
110010009022005,0009,2005,3,3D
110010008022018,0008,2018,3,3D
110010030001002,0030,1002,1,1A
110010013023008,0013,3008,3,3F
110010106001005,0106,1005,6,6C
110010050023004,0050,3004,2,2F
110010095081003,0095,1003,5,5A
110010068041012,0068,1012,7,7D
110010031001015,0031,1015,1,1A
110010019012005,0019,2005,4,4B
110010077033004,0077,3004,7,7F
110010098102000,0098,2000,8,8D
110010022012005,0022,2005,4,4D
110010096032005,0096,2005,7,7F
110010076033006,0076,3006,7,7B
110010103001004,0103,1004,4,4A
110010003004008,0003,4008,3,3B
110010011001007,0011,1007,3,3G
110010098041005,0098,1005,8,8C
110010034002005,0034,2005,1,1B
110010096021003,0096,1003,7,7D
110010016003010,0016,3010,4,4A
110010040022000,0040,2000,1,1C
110010002021001,0002,1001,2,2E
110010049021002,0049,1002,2,2F
110010024002011,0024,2011,4,4C
110010078042009,0078,2009,7,7C
110010062021184,0062,1184,2,2A
110010093012018,0093,2018,5,5B
110010095031015,0095,1015,5,5B
110010095091002,0095,1002,5,5A
110010036003003,0036,3003,1,1B
110010102002030,0102,2030,6,6D
110010095011005,0095,1005,5,5A
110010047021023,0047,1023,6,6E
