X,Y,OBJECTID,BBL_LICENSE_FACT_ID,LICENSESTATUS,LICENSECATEGORY,CUST_NUM,TRADE_NAME,LICENSE_START_DATE,LICENSE_EXPIRATION_DATE,LICENSE_ISSUE_DATE,AGENT_PHONE,LASTMODIFIEDDATE,CITY,STATE,SITEADDRESS,LATITUDE,LONGITUDE,XCOORD,YCOORD,ZIPCODE,MARADDRESSREPOSITORYID,DCSTATADDRESSKEY,DCSTATLOCATIONKEY,WARD,ANC,SMD,DISTRICT,PSA,NEIGHBORHOODCLUSTER,HOTSPOT2006NAME,HOTSPOT2005NAME,HOTSPOT2004NAME,BUSINESSIMPROVEMENTDISTRICT
-76.966377618844831,38.860440601325784,18259882,401188,EXPIRED,Cigarette Retail,39507886,I & J BAIK CORPORATION,2012-08-01T00:00:00.000Z,2014-07-31T00:00:00.000Z,2014-10-09T00:00:00.000Z,2028980023,2017-06-20T15:10:58.000Z,WASHINGTON,DC,2846 ALABAMA AVENUE SE,38.8604331542,-76.966375348,402918.35,132513.58,20020,43929,32003,32003,7,7B,7B02,SIXTH,606,35,NONE,NONE,NONE,NONE
-77.000122193480294,38.843413374491057,18259919,402337,EXPIRED,Cigarette Retail,39902988,LAI W WONG,2012-08-01T00:00:00.000Z,2014-07-31T00:00:00.000Z,2014-10-09T00:00:00.000Z,00,2017-06-20T15:10:58.000Z,WASHINGTON,DC,3123 MARTIN LUTHER KING JR AVENUE SE,38.843405932,-77.0001199134,399989.59,130622.9,20032,39843,27044,27044,8,8C,8C03,SEVENTH,707,39,NONE,NONE,NONE,NONE
-77.016279871447253,38.872250642723309,18259976,401650,EXPIRED,Cigarette Retail,39606596,,2012-08-01T00:00:00.000Z,2014-07-31T00:00:00.000Z,2014-10-09T00:00:00.000Z,00,2017-06-20T15:10:58.000Z,WASHINGTON,DC,325 P STREET SW,38.872243195,-77.0162775846,398587.47,133824.17,20024,276559,118644,118644,6,6D,6D04,FIRST,105,9,NONE,NONE,NONE,NONE
-77.041178060334687,38.898106238344276,18260180,400740,EXPIRED,General Business Licenses,400312000498,"SOCO GROUP, LLC",2012-01-01T00:00:00.000Z,2013-12-31T00:00:00.000Z,2014-04-28T00:00:00.000Z,2025282000,2017-06-20T15:10:58.000Z,WASHINGTON,DC,1776 G STREET NW,38.8980987864,-77.0411757643,396428.16,136695.02,20006,218480,61605,61605,2,2A,2A01,SECOND,207,5,NONE,NONE,NONE,GOLDEN TRIANGLE BID
-77.033177152712497,38.897911051141875,18260181,400741,EXPIRED,General Business Licenses,400312000771,METROPOLITAN SQUARE NEWS,2012-03-01T00:00:00.000Z,2014-02-28T00:00:00.000Z,2014-04-28T00:00:00.000Z,,2017-06-20T15:10:58.000Z,WASHINGTON,DC,655 15TH STREET NW,38.897916261,-77.0329967596,397122.2,136673.07,20005,279876,122063,122063,2,2F,2F03,SECOND,207,8,NONE,NONE,NONE,DOWNTOWN BID
-76.911358289529304,38.894153839940707,18260182,400742,EXPIRED,General Business Licenses,400312001080,DOLLAR STORE LLC,2012-04-01T00:00:00.000Z,2014-03-31T00:00:00.000Z,2014-06-06T00:00:00.000Z,,2017-06-20T15:10:58.000Z,WASHINGTON,DC,6221 DIX STREET NE,38.8941463839,-76.9113560335,407689.95,136259.2,20019,288800,127442,127442,7,7C,7C05,SIXTH,608,31,NONE,NONE,NONE,NONE
-77.039220291877697,38.93230561888268,18260274,401215,EXPIRED,Cigarette Retail,39600788,BLACK ASSOCIATES INC,2012-08-01T00:00:00.000Z,2014-07-31T00:00:00.000Z,2014-10-09T00:00:00.000Z,2026675717,2017-06-20T15:10:58.000Z,WASHINGTON,DC,3220 17TH STREET NW,38.9322981599,-77.0392179943,396599.62,140491.36,20010,233527,76829,76829,1,1D,1D01,FOURTH,408,2,NONE,NONE,NONE,NONE
-77.055567732007958,38.929900256772314,18260502,401225,EXPIRED,Cigarette Retail,39601320,,2012-08-01T00:00:00.000Z,2014-07-31T00:00:00.000Z,2014-10-09T00:00:00.000Z,00,2017-06-20T15:10:58.000Z,WASHINGTON,DC,3000 CONNECTICUT AVENUE NW,38.9298927989,-77.0555654296,395182.06,140225.08,20008,219893,63039,63039,3,3C,3C03,SECOND,204,15,NONE,NONE,NONE,NONE
-76.990987014720361,38.899917794102436,18260580,401101,EXPIRED,Cigarette Retail,38900735,ME & MY SUPERMARKET,2012-08-01T00:00:00.000Z,2014-07-31T00:00:00.000Z,2014-10-09T00:00:00.000Z,00,2017-06-20T15:10:58.000Z,WASHINGTON,DC,1111 H STREET NE,38.8999103399,-76.990984734,400782.02,136895.35,20002,74122,47723,47723,6,6A,6A02,FIRST,104,25,NONE,NONE,NONE,NONE
-76.959829768820839,38.868642857656759,18260607,401693,EXPIRED,Cigarette Retail,39801697,HILLCREST INC,2012-08-01T00:00:00.000Z,2014-07-31T00:00:00.000Z,2014-10-09T00:00:00.000Z,9999999999,2017-06-20T15:10:58.000Z,WASHINGTON,DC,3201 PENNSYLVANIA AVENUE SE,38.8686350753,-76.9598274997,403486.25,133424.32,20020,38863,24028,24028,7,7B,7B04,SIXTH,607,34,NONE,NONE,NONE,NONE
-77.028462716094722,38.90627997796372,18260696,402903,EXPIRED,Cigarette Retail,50007530,SENAIT SIYOUM,2012-08-01T00:00:00.000Z,2014-07-31T00:00:00.000Z,2014-10-09T00:00:00.000Z,00,2017-06-20T15:10:59.000Z,WASHINGTON,DC,1220 12TH STREET NW,38.9062725239,-77.0284604234,397531.45,137601.95,20005,240913,84180,84180,2,2F,2F04,THIRD,307,7,NONE,NONE,NONE,NONE
-76.976553176870965,38.899147736228798,18260712,402920,EXPIRED,Cigarette Retail,50008076,7 FOOD STORE,2012-08-01T00:00:00.000Z,2014-07-31T00:00:00.000Z,2014-10-09T00:00:00.000Z,9999999999,2017-06-20T15:10:59.000Z,WASHINGTON,DC,1830 BENNING ROAD NE,38.8991402816,-76.9765509006,402034.09,136810.09,20002,55068,28130,28130,5,5B,5B11,FIFTH,507,23,NONE,NONE,NONE,NONE
-77.030115808565768,38.96315447381096,18260760,403421,EXPIRED,Cigarette Retail,66002580,TEBLETSE H YEWUBNEH,2012-04-01T00:00:00.000Z,2014-03-31T00:00:00.000Z,2014-06-06T00:00:00.000Z,,2017-06-20T15:10:59.000Z,WASHINGTON,DC,6000 13TH STREET NW,38.9631470083,-77.0301135119,397390.15,143915.56,20011,243487,86383,86383,4,4A,4A06,FOURTH,402,17,NONE,NONE,NONE,NONE
-77.048335291915492,38.903587965968633,18260765,403427,EXPIRED,Cigarette Retail,66002731,"LINCOLN 2142, LLC",2012-04-01T00:00:00.000Z,2014-03-31T00:00:00.000Z,2014-06-06T00:00:00.000Z,2024620600,2017-06-20T15:10:59.000Z,WASHINGTON,DC,2142 L STREET NW,38.9035801798,-77.0483329931,395807.62,137303.84,20037,302238,184339,184339,2,2A,2A06,SECOND,207,6,NONE,NONE,NONE,NONE
-77.024278775040202,38.904953091385892,18260767,403429,EXPIRED,Cigarette Retail,66002848,"TG CIGARS, INC.",2012-04-01T00:00:00.000Z,2014-03-31T00:00:00.000Z,2014-06-06T00:00:00.000Z,2024978008,2017-06-20T15:10:59.000Z,WASHINGTON,DC,1118 9TH STREET NW,38.9049456374,-77.0242764838,397894.31,137454.55,20001,226407,69737,69737,2,2C,2C03,THIRD,307,8,NONE,NONE,NONE,NONE
-76.970590350950786,38.87299045757554,18260768,403430,EXPIRED,Cigarette Retail,66002905,PENN AVE SHELL,2012-05-01T00:00:00.000Z,2014-04-30T00:00:00.000Z,2014-06-06T00:00:00.000Z,2029999999,2017-06-20T15:10:59.000Z,WASHINGTON,DC,2501 PENNSYLVANIA AVENUE SE,38.872983008,-76.9705880781,402552.27,133906.58,20020,46734,24934,24934,7,7A,7A07,SIXTH,607,34,NONE,NONE,NONE,NONE
-76.98876643838814,38.914675438551029,18260785,403976,EXPIRED,Delicatessen,930512000020,"ELBO, INC.",2011-12-01T00:00:00.000Z,2013-11-30T00:00:00.000Z,2014-04-28T00:00:00.000Z,2026679473,2017-06-20T15:10:59.000Z,WASHINGTON,DC,1230 NEW YORK AVENUE NE,38.9146679813,-76.9887641574,400974.44,138533.59,20002,285959,124799,124799,5,5B,5B09,FIFTH,505,22,NONE,NONE,NONE,NONE
-77.052274928769648,38.902990456857076,18260790,403982,EXPIRED,Delicatessen,930512000086,EUN CORPORATION,2012-07-01T00:00:00.000Z,2014-06-30T00:00:00.000Z,2014-08-03T00:00:00.000Z,2026595001,2017-06-20T15:10:59.000Z,WASHINGTON,DC,2424 PENNSYLVANIA AVENUE NW,38.9029830043,-77.052272629,395465.86,137237.7,20037,279591,121995,121995,2,2A,2A03,SECOND,207,5,NONE,NONE,NONE,NONE
-77.017230094938341,38.916064783908439,18260792,403984,EXPIRED,Delicatessen,930513000012,LEDROIT PARK MARKET,2012-10-01T00:00:00.000Z,2014-09-30T00:00:00.000Z,2014-12-17T00:00:00.000Z,,2017-06-20T15:10:59.000Z,WASHINGTON,DC,1901 4TH STREET NW,38.9160573274,-77.0172278051,398505.93,138687.9,20001,229783,72781,72781,1,1B,1B01,THIRD,306,3,NONE,NONE,NONE,NONE
-77.042921318124073,38.907894181001701,18260805,403279,EXPIRED,Cigarette Retail,64000620,TSCHIFFELY INTERNATIONAL INC,2012-07-01T00:00:00.000Z,2014-06-30T00:00:00.000Z,2014-08-03T00:00:00.000Z,2023319009,2017-06-20T15:10:59.000Z,WASHINGTON,DC,1330 CONNECTICUT AVENUE NW,38.9078867271,-77.0429190209,396277.45,137781.63,20036,218103,61215,61215,2,2B,2B02,SECOND,208,6,NONE,NONE,NONE,GOLDEN TRIANGLE BID
-77.038131076244625,38.904055852689289,18258861,399159,EXPIRED,General Business Licenses,70100021,LEE HECHT HARRISON LLC,2012-01-01T00:00:00.000Z,2013-12-31T00:00:00.000Z,2014-04-28T00:00:00.000Z,2023932033,2017-06-20T15:10:57.000Z,WASHINGTON,DC,1101 17TH STREET NW,38.9040483994,-77.0381287808,396692.75,137355.36,20036,278813,121198,121198,2,2B,2B05,SECOND,207,6,NONE,NONE,NONE,GOLDEN TRIANGLE BID
-77.062681512425812,38.906520575497915,18258865,399520,EXPIRED,General Business Licenses,69011697,MOSAIC FASHIONS US LIMITED,2011-12-01T00:00:00.000Z,2013-11-30T00:00:00.000Z,2014-04-28T00:00:00.000Z,8002210102,2017-06-20T15:10:57.000Z,WASHINGTON,DC,1259 WISCONSIN AVENUE NW,38.9065131226,-77.0626792093,394563.46,137630.14,20007,279012,121102,121102,2,2E,2E06,SECOND,206,4,NONE,NONE,NONE,GEORGETOWN BID
-76.997437247661793,38.897135340243608,18258931,399400,EXPIRED,General Business Licenses,70101931,KELLY SMITH PHOTOGRAPHY LLC,2012-03-01T00:00:00.000Z,2014-02-28T00:00:00.000Z,2014-04-28T00:00:00.000Z,2025460728,2017-06-20T15:10:57.000Z,WASHINGTON,DC,629 F STREET NE,38.8971278868,-76.9974349651,400222.51,136586.44,20002,3107,2096,2096,6,6C,6C06,FIRST,104,25,NONE,NONE,NONE,NONE
-77.013189756301287,38.956859844781519,18258932,399401,EXPIRED,General Business Licenses,70101942,4 TECH MEDIA LLC,2012-03-01T00:00:00.000Z,2014-02-28T00:00:00.000Z,2014-04-28T00:00:00.000Z,3013438566,2017-06-20T15:10:57.000Z,WASHINGTON,DC,137 KENNEDY STREET NW,38.9568523799,-77.0131874652,398856.98,143216.45,20011,284006,122509,122509,4,4B,4B08,FOURTH,406,17,NONE,NONE,NONE,NONE
-77.050553861702241,38.905012418955003,18258933,399403,EXPIRED,General Business Licenses,70101946,LIMBIC SYSTEMS INC,2012-03-01T00:00:00.000Z,2014-02-28T00:00:00.000Z,2014-04-28T00:00:00.000Z,8662546242,2017-06-20T15:10:57.000Z,WASHINGTON,DC,2300 M STREET NW,38.9050049659,-77.0505515624,395615.27,137462.07,20037,243314,86243,86243,2,2A,2A02,SECOND,207,5,NONE,NONE,NONE,NONE
-77.080465477986749,38.926736278852289,18258934,399404,EXPIRED,General Business Licenses,70101963,"WADSWORTH STEELE, INC.",2012-03-01T00:00:00.000Z,2014-02-28T00:00:00.000Z,2014-04-28T00:00:00.000Z,2023610321,2017-06-20T15:10:57.000Z,WASHINGTON,DC,2801 NEW MEXICO AVENUE NW,38.9267288226,-77.0804631681,393022.93,139875.46,20007,224759,67834,67834,3,3B,3B01,SECOND,204,14,NONE,NONE,NONE,NONE
-77.032679785401967,38.90936468410073,18258942,399418,EXPIRED,General Business Licenses,70102054,MARC FRIEDMAN,2012-03-01T00:00:00.000Z,2014-02-28T00:00:00.000Z,2014-04-28T00:00:00.000Z,2026824517,2017-06-20T15:10:57.000Z,WASHINGTON,DC,1416 P STREET NW,38.9093572295,-77.0326774913,397165.8,137944.5,20005,279147,121265,121265,2,2F,2F02,SECOND,208,7,NONE,NONE,NONE,NONE
-76.967045048626389,38.860252695737174,18258954,399533,EXPIRED,General Business Licenses,70106512,BEYDA WIGS,2012-08-01T00:00:00.000Z,2014-07-31T00:00:00.000Z,2014-10-09T00:00:00.000Z,,2017-06-20T15:10:57.000Z,WASHINGTON,DC,2826 ALABAMA AVENUE SE,38.8601172757,-76.9666466476,402860.43,132492.7,20020,300961,221544,221544,7,7B,7B02,SIXTH,606,35,NONE,NONE,NONE,NONE
-77.005552545724925,38.830578173753288,18258955,399534,EXPIRED,General Business Licenses,70106524,MCARTHUR WASHINGTON,2012-08-01T00:00:00.000Z,2014-07-31T00:00:00.000Z,2014-10-09T00:00:00.000Z,,2017-06-20T15:10:57.000Z,WASHINGTON,DC,4020 1ST STREET SE,38.8305707341,-77.0055502647,399518.08,129198.12,20032,27774,16661,16661,8,8D,8D03,SEVENTH,708,39,NONE,NONE,NONE,NONE
-77.059756985531408,38.90182154806665,18258960,399847,EXPIRED,General Business Licenses,70105901,COLDWELL BANKER,2012-07-01T00:00:00.000Z,2014-06-30T00:00:00.000Z,2014-08-03T00:00:00.000Z,2024083121,2017-06-20T15:10:57.000Z,WASHINGTON,DC,3000 K STREET NW,38.901814096,-77.0597546836,394816.78,137108.34,20007,273872,116631,116631,2,2E,2E05,SECOND,206,4,NONE,NONE,NONE,GEORGETOWN BID
-77.029262842814219,38.897848588334263,18258961,399848,EXPIRED,General Business Licenses,70105925,ICE MARKETS INC,2012-07-01T00:00:00.000Z,2014-06-30T00:00:00.000Z,2014-08-03T00:00:00.000Z,2029999999,2017-06-20T15:10:57.000Z,WASHINGTON,DC,601 13TH STREET NW,38.897841136,-77.0292605504,397461.75,136666.02,20005,240933,83884,83884,2,2F,2F03,FIRST,101,8,NONE,NONE,NONE,DOWNTOWN BID
-76.986847461294332,38.899992891527923,18258965,399854,EXPIRED,General Business Licenses,70106004,DISTRICT CONSTRUCTION RESTORATION & ABATEMENT LLC,2012-07-01T00:00:00.000Z,2014-06-30T00:00:00.000Z,2014-08-03T00:00:00.000Z,2024593155,2017-06-20T15:10:57.000Z,WASHINGTON,DC,1341 H STREET NE,38.8999854371,-76.9868451818,401141.1,136903.73,20002,286083,124612,124612,6,6A,6A06,FIRST,104,25,NONE,NONE,NONE,NONE
-77.042658016524371,38.908910779382033,18259048,400179,EXPIRED,General Business Licenses,70109487,,2012-11-01T00:00:00.000Z,2014-10-31T00:00:00.000Z,2014-12-17T00:00:00.000Z,2024832900,2017-06-20T15:10:57.000Z,WASHINGTON,DC,1365 CONNECTICUT AVENUE NW,38.9089033253,-77.0426557194,396300.34,137894.47,20036,279123,121241,121241,2,2B,2B07,SECOND,208,6,NONE,NONE,NONE,GOLDEN TRIANGLE BID
-77.000370099778891,38.890710327950444,18259050,400181,EXPIRED,General Business Licenses,70109525,BUTLER AND CLAYPOOL LLC,2012-11-01T00:00:00.000Z,2014-10-31T00:00:00.000Z,2014-12-17T00:00:00.000Z,4435288783,2017-06-20T15:10:57.000Z,WASHINGTON,DC,23 4TH STREET NE,38.8907028759,-77.0003678167,399968.09,135873.21,20002,286771,125615,125615,6,6C,6C07,FIRST,107,26,NONE,NONE,NONE,NONE
-76.989681630256769,38.920181235171619,18259128,402364,EXPIRED,Cigarette Retail,39903877,MIKE'S CARRYOUT,2012-08-01T00:00:00.000Z,2014-07-31T00:00:00.000Z,2014-10-09T00:00:00.000Z,,2017-06-20T15:10:58.000Z,WASHINGTON,DC,1209 BRENTWOOD ROAD NE,38.9201737768,-76.9896793487,400895,139144.77,20018,285924,124764,124764,5,5B,5B03,FIFTH,505,22,NONE,NONE,NONE,NONE
-77.002224874871956,38.902261104365905,18259172,401128,EXPIRED,Cigarette Retail,39005831,JAE S KO,2012-08-01T00:00:00.000Z,2014-07-31T00:00:00.000Z,2014-10-09T00:00:00.000Z,,2017-06-20T15:10:58.000Z,WASHINGTON,DC,243 K STREET NE,38.9022536501,-77.0022225905,399807.21,137155.44,20002,47157,24729,24729,6,6C,6C05,FIRST,104,25,NONE,NONE,NONE,NONE
-77.043749584811948,38.908440770589188,18259265,401595,EXPIRED,Cigarette Retail,39505411,BUFFALO BILLIARDS,2012-08-01T00:00:00.000Z,2014-07-31T00:00:00.000Z,2014-10-09T00:00:00.000Z,2029999999,2017-06-20T15:10:58.000Z,WASHINGTON,DC,1330 19TH STREET NW,38.9084333166,-77.0437472873,396205.64,137842.34,20036,302193,137748,137748,2,2B,2B02,SECOND,208,6,NONE,NONE,NONE,GOLDEN TRIANGLE BID
-77.012300783653799,38.951416154665253,18259315,401848,EXPIRED,Cigarette Retail,39703938,DK & CMK INC,2012-08-01T00:00:00.000Z,2014-07-31T00:00:00.000Z,2014-10-09T00:00:00.000Z,9999999999,2017-06-20T15:10:58.000Z,WASHINGTON,DC,5010 NEW HAMPSHIRE AVENUE NW,38.9514083576,-77.0122984931,398933.95,142612.14,20011,306154,201839,201839,4,4D,4D05,FOURTH,407,19,NONE,NONE,NONE,NONE
-77.012300783653799,38.951416154665253,18259316,401848,EXPIRED,Cigarette Retail,39703938,DK & CMK INC,2012-08-01T00:00:00.000Z,2014-07-31T00:00:00.000Z,2014-10-09T00:00:00.000Z,9999999999,2017-06-20T15:10:58.000Z,WASHINGTON,DC,5010 NEW HAMPSHIRE AVENUE NW,38.9514083576,-77.0122984931,398933.95,142612.14,20011,306154,201839,201839,4,4D,4D05,FOURTH,407,19,NONE,NONE,NONE,NONE
-77.012300783653799,38.951416154665253,18259317,401848,EXPIRED,Cigarette Retail,39703938,DK & CMK INC,2012-08-01T00:00:00.000Z,2014-07-31T00:00:00.000Z,2014-10-09T00:00:00.000Z,9999999999,2017-06-20T15:10:58.000Z,WASHINGTON,DC,5010 NEW HAMPSHIRE AVENUE NW,38.9514083576,-77.0122984931,398933.95,142612.14,20011,306154,201839,201839,4,4D,4D05,FOURTH,407,19,NONE,NONE,NONE,NONE
-77.012300783653799,38.951416154665253,18259318,401848,EXPIRED,Cigarette Retail,39703938,DK & CMK INC,2012-08-01T00:00:00.000Z,2014-07-31T00:00:00.000Z,2014-10-09T00:00:00.000Z,9999999999,2017-06-20T15:10:58.000Z,WASHINGTON,DC,5010 NEW HAMPSHIRE AVENUE NW,38.9514083576,-77.0122984931,398933.95,142612.14,20011,306154,201839,201839,4,4D,4D05,FOURTH,407,19,NONE,NONE,NONE,NONE
-77.012300783653799,38.951416154665253,18259319,401848,EXPIRED,Cigarette Retail,39703938,DK & CMK INC,2012-08-01T00:00:00.000Z,2014-07-31T00:00:00.000Z,2014-10-09T00:00:00.000Z,9999999999,2017-06-20T15:10:58.000Z,WASHINGTON,DC,5010 NEW HAMPSHIRE AVENUE NW,38.9514083576,-77.0122984931,398933.95,142612.14,20011,306154,201839,201839,4,4D,4D05,FOURTH,407,19,NONE,NONE,NONE,NONE
-77.012300783653799,38.951416154665253,18259320,401848,EXPIRED,Cigarette Retail,39703938,DK & CMK INC,2012-08-01T00:00:00.000Z,2014-07-31T00:00:00.000Z,2014-10-09T00:00:00.000Z,9999999999,2017-06-20T15:10:58.000Z,WASHINGTON,DC,5010 NEW HAMPSHIRE AVENUE NW,38.9514083576,-77.0122984931,398933.95,142612.14,20011,306154,201839,201839,4,4D,4D05,FOURTH,407,19,NONE,NONE,NONE,NONE
-77.012300783653799,38.951416154665253,18259321,401848,EXPIRED,Cigarette Retail,39703938,DK & CMK INC,2012-08-01T00:00:00.000Z,2014-07-31T00:00:00.000Z,2014-10-09T00:00:00.000Z,9999999999,2017-06-20T15:10:58.000Z,WASHINGTON,DC,5010 NEW HAMPSHIRE AVENUE NW,38.9514083576,-77.0122984931,398933.95,142612.14,20011,306154,201839,201839,4,4D,4D05,FOURTH,407,19,NONE,NONE,NONE,NONE
-77.012300783653799,38.951416154665253,18259322,401848,EXPIRED,Cigarette Retail,39703938,DK & CMK INC,2012-08-01T00:00:00.000Z,2014-07-31T00:00:00.000Z,2014-10-09T00:00:00.000Z,9999999999,2017-06-20T15:10:58.000Z,WASHINGTON,DC,5010 NEW HAMPSHIRE AVENUE NW,38.9514083576,-77.0122984931,398933.95,142612.14,20011,306154,201839,201839,4,4D,4D05,FOURTH,407,19,NONE,NONE,NONE,NONE
-77.012300783653799,38.951416154665253,18259323,401848,EXPIRED,Cigarette Retail,39703938,DK & CMK INC,2012-08-01T00:00:00.000Z,2014-07-31T00:00:00.000Z,2014-10-09T00:00:00.000Z,9999999999,2017-06-20T15:10:58.000Z,WASHINGTON,DC,5010 NEW HAMPSHIRE AVENUE NW,38.9514083576,-77.0122984931,398933.95,142612.14,20011,306154,201839,201839,4,4D,4D05,FOURTH,407,19,NONE,NONE,NONE,NONE
-77.012300783653799,38.951416154665253,18259324,401848,EXPIRED,Cigarette Retail,39703938,DK & CMK INC,2012-08-01T00:00:00.000Z,2014-07-31T00:00:00.000Z,2014-10-09T00:00:00.000Z,9999999999,2017-06-20T15:10:58.000Z,WASHINGTON,DC,5010 NEW HAMPSHIRE AVENUE NW,38.9514083576,-77.0122984931,398933.95,142612.14,20011,306154,201839,201839,4,4D,4D05,FOURTH,407,19,NONE,NONE,NONE,NONE
-77.012300783653799,38.951416154665253,18259325,401848,EXPIRED,Cigarette Retail,39703938,DK & CMK INC,2012-08-01T00:00:00.000Z,2014-07-31T00:00:00.000Z,2014-10-09T00:00:00.000Z,9999999999,2017-06-20T15:10:58.000Z,WASHINGTON,DC,5010 NEW HAMPSHIRE AVENUE NW,38.9514083576,-77.0122984931,398933.95,142612.14,20011,306154,201839,201839,4,4D,4D05,FOURTH,407,19,NONE,NONE,NONE,NONE
-77.012300783653799,38.951416154665253,18259326,401848,EXPIRED,Cigarette Retail,39703938,DK & CMK INC,2012-08-01T00:00:00.000Z,2014-07-31T00:00:00.000Z,2014-10-09T00:00:00.000Z,9999999999,2017-06-20T15:10:58.000Z,WASHINGTON,DC,5010 NEW HAMPSHIRE AVENUE NW,38.9514083576,-77.0122984931,398933.95,142612.14,20011,306154,201839,201839,4,4D,4D05,FOURTH,407,19,NONE,NONE,NONE,NONE
-77.012300783653799,38.951416154665253,18259327,401848,EXPIRED,Cigarette Retail,39703938,DK & CMK INC,2012-08-01T00:00:00.000Z,2014-07-31T00:00:00.000Z,2014-10-09T00:00:00.000Z,9999999999,2017-06-20T15:10:58.000Z,WASHINGTON,DC,5010 NEW HAMPSHIRE AVENUE NW,38.9514083576,-77.0122984931,398933.95,142612.14,20011,306154,201839,201839,4,4D,4D05,FOURTH,407,19,NONE,NONE,NONE,NONE
-77.012300783653799,38.951416154665253,18259328,401848,EXPIRED,Cigarette Retail,39703938,DK & CMK INC,2012-08-01T00:00:00.000Z,2014-07-31T00:00:00.000Z,2014-10-09T00:00:00.000Z,9999999999,2017-06-20T15:10:58.000Z,WASHINGTON,DC,5010 NEW HAMPSHIRE AVENUE NW,38.9514083576,-77.0122984931,398933.95,142612.14,20011,306154,201839,201839,4,4D,4D05,FOURTH,407,19,NONE,NONE,NONE,NONE
-77.012300783653799,38.951416154665253,18259404,401848,EXPIRED,Cigarette Retail,39703938,DK & CMK INC,2012-08-01T00:00:00.000Z,2014-07-31T00:00:00.000Z,2014-10-09T00:00:00.000Z,9999999999,2017-06-20T15:10:58.000Z,WASHINGTON,DC,5010 NEW HAMPSHIRE AVENUE NW,38.9514083576,-77.0122984931,398933.95,142612.14,20011,306154,201839,201839,4,4D,4D05,FOURTH,407,19,NONE,NONE,NONE,NONE
-77.012300783653799,38.951416154665253,18259405,401848,EXPIRED,Cigarette Retail,39703938,DK & CMK INC,2012-08-01T00:00:00.000Z,2014-07-31T00:00:00.000Z,2014-10-09T00:00:00.000Z,9999999999,2017-06-20T15:10:58.000Z,WASHINGTON,DC,5010 NEW HAMPSHIRE AVENUE NW,38.9514083576,-77.0122984931,398933.95,142612.14,20011,306154,201839,201839,4,4D,4D05,FOURTH,407,19,NONE,NONE,NONE,NONE
-77.012300783653799,38.951416154665253,18259406,401848,EXPIRED,Cigarette Retail,39703938,DK & CMK INC,2012-08-01T00:00:00.000Z,2014-07-31T00:00:00.000Z,2014-10-09T00:00:00.000Z,9999999999,2017-06-20T15:10:58.000Z,WASHINGTON,DC,5010 NEW HAMPSHIRE AVENUE NW,38.9514083576,-77.0122984931,398933.95,142612.14,20011,306154,201839,201839,4,4D,4D05,FOURTH,407,19,NONE,NONE,NONE,NONE
-77.012300783653799,38.951416154665253,18259407,401848,EXPIRED,Cigarette Retail,39703938,DK & CMK INC,2012-08-01T00:00:00.000Z,2014-07-31T00:00:00.000Z,2014-10-09T00:00:00.000Z,9999999999,2017-06-20T15:10:58.000Z,WASHINGTON,DC,5010 NEW HAMPSHIRE AVENUE NW,38.9514083576,-77.0122984931,398933.95,142612.14,20011,306154,201839,201839,4,4D,4D05,FOURTH,407,19,NONE,NONE,NONE,NONE
-77.012300783653799,38.951416154665253,18259408,401848,EXPIRED,Cigarette Retail,39703938,DK & CMK INC,2012-08-01T00:00:00.000Z,2014-07-31T00:00:00.000Z,2014-10-09T00:00:00.000Z,9999999999,2017-06-20T15:10:58.000Z,WASHINGTON,DC,5010 NEW HAMPSHIRE AVENUE NW,38.9514083576,-77.0122984931,398933.95,142612.14,20011,306154,201839,201839,4,4D,4D05,FOURTH,407,19,NONE,NONE,NONE,NONE
-77.012300783653799,38.951416154665253,18259409,401848,EXPIRED,Cigarette Retail,39703938,DK & CMK INC,2012-08-01T00:00:00.000Z,2014-07-31T00:00:00.000Z,2014-10-09T00:00:00.000Z,9999999999,2017-06-20T15:10:58.000Z,WASHINGTON,DC,5010 NEW HAMPSHIRE AVENUE NW,38.9514083576,-77.0122984931,398933.95,142612.14,20011,306154,201839,201839,4,4D,4D05,FOURTH,407,19,NONE,NONE,NONE,NONE
-77.012300783653799,38.951416154665253,18259410,401848,EXPIRED,Cigarette Retail,39703938,DK & CMK INC,2012-08-01T00:00:00.000Z,2014-07-31T00:00:00.000Z,2014-10-09T00:00:00.000Z,9999999999,2017-06-20T15:10:58.000Z,WASHINGTON,DC,5010 NEW HAMPSHIRE AVENUE NW,38.9514083576,-77.0122984931,398933.95,142612.14,20011,306154,201839,201839,4,4D,4D05,FOURTH,407,19,NONE,NONE,NONE,NONE
-77.012300783653799,38.951416154665253,18259411,401848,EXPIRED,Cigarette Retail,39703938,DK & CMK INC,2012-08-01T00:00:00.000Z,2014-07-31T00:00:00.000Z,2014-10-09T00:00:00.000Z,9999999999,2017-06-20T15:10:58.000Z,WASHINGTON,DC,5010 NEW HAMPSHIRE AVENUE NW,38.9514083576,-77.0122984931,398933.95,142612.14,20011,306154,201839,201839,4,4D,4D05,FOURTH,407,19,NONE,NONE,NONE,NONE
