census_block_2010,feature_id,feature_type,value,week,year
-29918.0,business_licenses_in_effect,Two Family Rental,2,44,2015
-29915.0,business_licenses_in_effect,Two Family Rental,4,44,2015
-29910.0,business_licenses_in_effect,Two Family Rental,2,44,2015
-29905.0,business_licenses_in_effect,Two Family Rental,1,44,2015
-29897.0,business_licenses_in_effect,Two Family Rental,1,44,2015
-29966.0,business_licenses_in_effect,Used Car Buyer Seller,2,44,2015
-30032.0,business_licenses_in_effect,Valet Parking,1,44,2015
-29934.0,business_licenses_in_effect,Valet Parking,1,44,2015
-30028.0,business_licenses_in_effect,Apartment,1,45,2015
-30022.0,business_licenses_in_effect,Apartment,2,45,2015
-30021.0,business_licenses_in_effect,Apartment,1,45,2015
-30019.0,business_licenses_in_effect,Apartment,1,45,2015
-30017.0,business_licenses_in_effect,Apartment,1,45,2015
-30016.0,business_licenses_in_effect,Apartment,1,45,2015
-30015.0,business_licenses_in_effect,Apartment,2,45,2015
-30013.0,business_licenses_in_effect,Apartment,2,45,2015
-30012.0,business_licenses_in_effect,Apartment,5,45,2015
-30011.0,business_licenses_in_effect,Apartment,1,45,2015
-30010.0,business_licenses_in_effect,Apartment,1,45,2015
-30009.0,business_licenses_in_effect,Apartment,1,45,2015
-30007.0,business_licenses_in_effect,Apartment,2,45,2015
-30004.0,business_licenses_in_effect,Apartment,1,45,2015
-30003.0,business_licenses_in_effect,Apartment,3,45,2015
-30001.0,business_licenses_in_effect,Apartment,3,45,2015
-30000.0,business_licenses_in_effect,Apartment,2,45,2015
-29999.0,business_licenses_in_effect,Apartment,2,45,2015
-29998.0,business_licenses_in_effect,Apartment,1,45,2015
-29997.0,business_licenses_in_effect,Apartment,5,45,2015
-29995.0,business_licenses_in_effect,Apartment,4,45,2015
-29994.0,business_licenses_in_effect,Apartment,1,45,2015
-29993.0,business_licenses_in_effect,Apartment,2,45,2015
-29992.0,business_licenses_in_effect,Apartment,1,45,2015
-29990.0,business_licenses_in_effect,Apartment,1,45,2015
-29989.0,business_licenses_in_effect,Apartment,4,45,2015
-29988.0,business_licenses_in_effect,Apartment,8,45,2015
-29987.0,business_licenses_in_effect,Apartment,3,45,2015
-29986.0,business_licenses_in_effect,Apartment,1,45,2015
-29985.0,business_licenses_in_effect,Apartment,6,45,2015
-29984.0,business_licenses_in_effect,Apartment,5,45,2015
-29983.0,business_licenses_in_effect,Apartment,132,45,2015
-29982.0,business_licenses_in_effect,Apartment,10,45,2015
-29981.0,business_licenses_in_effect,Apartment,3,45,2015
-29980.0,business_licenses_in_effect,Apartment,2,45,2015
-29979.0,business_licenses_in_effect,Apartment,1,45,2015
-29978.0,business_licenses_in_effect,Apartment,2,45,2015
-29977.0,business_licenses_in_effect,Apartment,3,45,2015
-29976.0,business_licenses_in_effect,Apartment,2,45,2015
-29974.0,business_licenses_in_effect,Apartment,2,45,2015
-29973.0,business_licenses_in_effect,Apartment,3,45,2015
-29972.0,business_licenses_in_effect,Apartment,2,45,2015
-29971.0,business_licenses_in_effect,Apartment,1,45,2015
-29970.0,business_licenses_in_effect,Apartment,3,45,2015
-29969.0,business_licenses_in_effect,Apartment,1,45,2015
-29968.0,business_licenses_in_effect,Apartment,3,45,2015
-29967.0,business_licenses_in_effect,Apartment,3,45,2015
-29966.0,business_licenses_in_effect,Apartment,1,45,2015
-29965.0,business_licenses_in_effect,Apartment,2,45,2015
-29963.0,business_licenses_in_effect,Apartment,1,45,2015
-29962.0,business_licenses_in_effect,Apartment,1,45,2015
-29961.0,business_licenses_in_effect,Apartment,1,45,2015
-29958.0,business_licenses_in_effect,Apartment,2,45,2015
-29957.0,business_licenses_in_effect,Apartment,4,45,2015
-29956.0,business_licenses_in_effect,Apartment,4,45,2015
-29955.0,business_licenses_in_effect,Apartment,1,45,2015
-29954.0,business_licenses_in_effect,Apartment,10,45,2015
-29953.0,business_licenses_in_effect,Apartment,3,45,2015
-29951.0,business_licenses_in_effect,Apartment,3,45,2015
-29950.0,business_licenses_in_effect,Apartment,5,45,2015
-29948.0,business_licenses_in_effect,Apartment,1,45,2015
-29947.0,business_licenses_in_effect,Apartment,3,45,2015
-29946.0,business_licenses_in_effect,Apartment,3,45,2015
-29945.0,business_licenses_in_effect,Apartment,3,45,2015
-29944.0,business_licenses_in_effect,Apartment,7,45,2015
-29943.0,business_licenses_in_effect,Apartment,4,45,2015
-29942.0,business_licenses_in_effect,Apartment,2,45,2015
-29941.0,business_licenses_in_effect,Apartment,2,45,2015
-29940.0,business_licenses_in_effect,Apartment,1,45,2015
-29939.0,business_licenses_in_effect,Apartment,3,45,2015
-29938.0,business_licenses_in_effect,Apartment,4,45,2015
-29937.0,business_licenses_in_effect,Apartment,2,45,2015
-29935.0,business_licenses_in_effect,Apartment,1,45,2015
-29934.0,business_licenses_in_effect,Apartment,1,45,2015
-29932.0,business_licenses_in_effect,Apartment,5,45,2015
-29931.0,business_licenses_in_effect,Apartment,2,45,2015
-29930.0,business_licenses_in_effect,Apartment,5,45,2015
-29929.0,business_licenses_in_effect,Apartment,8,45,2015
-29928.0,business_licenses_in_effect,Apartment,1,45,2015
-29927.0,business_licenses_in_effect,Apartment,3,45,2015
-29926.0,business_licenses_in_effect,Apartment,2,45,2015
-29925.0,business_licenses_in_effect,Apartment,1,45,2015
-29924.0,business_licenses_in_effect,Apartment,2,45,2015
-29923.0,business_licenses_in_effect,Apartment,11,45,2015
-29921.0,business_licenses_in_effect,Apartment,1,45,2015
-29920.0,business_licenses_in_effect,Apartment,8,45,2015
-29919.0,business_licenses_in_effect,Apartment,2,45,2015
-29918.0,business_licenses_in_effect,Apartment,6,45,2015
-29917.0,business_licenses_in_effect,Apartment,6,45,2015
-29916.0,business_licenses_in_effect,Apartment,4,45,2015
-29915.0,business_licenses_in_effect,Apartment,2,45,2015
-29914.0,business_licenses_in_effect,Apartment,4,45,2015
-29912.0,business_licenses_in_effect,Apartment,1,45,2015
-29911.0,business_licenses_in_effect,Apartment,5,45,2015
-29910.0,business_licenses_in_effect,Apartment,1,45,2015
-29909.0,business_licenses_in_effect,Apartment,9,45,2015
-29908.0,business_licenses_in_effect,Apartment,1,45,2015
-29907.0,business_licenses_in_effect,Apartment,4,45,2015
-29906.0,business_licenses_in_effect,Apartment,3,45,2015
-29905.0,business_licenses_in_effect,Apartment,1,45,2015
-29904.0,business_licenses_in_effect,Apartment,1,45,2015
-29903.0,business_licenses_in_effect,Apartment,1,45,2015
-29902.0,business_licenses_in_effect,Apartment,6,45,2015
-29901.0,business_licenses_in_effect,Apartment,5,45,2015
-29900.0,business_licenses_in_effect,Apartment,1,45,2015
-29899.0,business_licenses_in_effect,Apartment,4,45,2015
-29898.0,business_licenses_in_effect,Apartment,2,45,2015
-29964.0,business_licenses_in_effect,Asbestos Business,1,45,2015
-29948.0,business_licenses_in_effect,Asbestos Business,1,45,2015
-29909.0,business_licenses_in_effect,Asbestos Business,1,45,2015
-30032.0,business_licenses_in_effect,Auctioneer,1,45,2015
-30029.0,business_licenses_in_effect,Auctioneer,2,45,2015
-29894.0,business_licenses_in_effect,Auctioneer DC,1,45,2015
-30016.0,business_licenses_in_effect,Auto Rental,1,45,2015
-30016.0,business_licenses_in_effect,Auto Wash,1,45,2015
-29975.0,business_licenses_in_effect,Auto Wash,1,45,2015
-29973.0,business_licenses_in_effect,Auto Wash,1,45,2015
-29958.0,business_licenses_in_effect,Auto Wash,2,45,2015
-29993.0,business_licenses_in_effect,Bakery,1,45,2015
-29982.0,business_licenses_in_effect,Bakery,1,45,2015
-29973.0,business_licenses_in_effect,Bakery,1,45,2015
-29937.0,business_licenses_in_effect,Bakery,1,45,2015
-29935.0,business_licenses_in_effect,Bakery,1,45,2015
-30016.0,business_licenses_in_effect,Barber Shop,1,45,2015
-30008.0,business_licenses_in_effect,Barber Shop,1,45,2015
-30001.0,business_licenses_in_effect,Barber Shop,1,45,2015
-29992.0,business_licenses_in_effect,Barber Shop,1,45,2015
-29976.0,business_licenses_in_effect,Barber Shop,1,45,2015
-29972.0,business_licenses_in_effect,Barber Shop,1,45,2015
-29969.0,business_licenses_in_effect,Barber Shop,1,45,2015
-29962.0,business_licenses_in_effect,Barber Shop,1,45,2015
-29954.0,business_licenses_in_effect,Barber Shop,2,45,2015
-29950.0,business_licenses_in_effect,Barber Shop,1,45,2015
-30015.0,business_licenses_in_effect,Beauty Booth,1,45,2015
-29992.0,business_licenses_in_effect,Beauty Booth,1,45,2015
-29975.0,business_licenses_in_effect,Beauty Booth,1,45,2015
-29944.0,business_licenses_in_effect,Beauty Booth,2,45,2015
-30033.0,business_licenses_in_effect,Beauty Shop,1,45,2015
-30032.0,business_licenses_in_effect,Beauty Shop,1,45,2015
-30028.0,business_licenses_in_effect,Beauty Shop,1,45,2015
-30026.0,business_licenses_in_effect,Beauty Shop,1,45,2015
-30024.0,business_licenses_in_effect,Beauty Shop,1,45,2015
-30013.0,business_licenses_in_effect,Beauty Shop,1,45,2015
-30005.0,business_licenses_in_effect,Beauty Shop,1,45,2015
-29995.0,business_licenses_in_effect,Beauty Shop,2,45,2015
-29992.0,business_licenses_in_effect,Beauty Shop,1,45,2015
-29990.0,business_licenses_in_effect,Beauty Shop,1,45,2015
-29987.0,business_licenses_in_effect,Beauty Shop,2,45,2015
-29986.0,business_licenses_in_effect,Beauty Shop,1,45,2015
-29985.0,business_licenses_in_effect,Beauty Shop,1,45,2015
-29982.0,business_licenses_in_effect,Beauty Shop,2,45,2015
-29980.0,business_licenses_in_effect,Beauty Shop,2,45,2015
-29979.0,business_licenses_in_effect,Beauty Shop,2,45,2015
-29977.0,business_licenses_in_effect,Beauty Shop,1,45,2015
-29975.0,business_licenses_in_effect,Beauty Shop,2,45,2015
-29974.0,business_licenses_in_effect,Beauty Shop,2,45,2015
-29969.0,business_licenses_in_effect,Beauty Shop,2,45,2015
-29966.0,business_licenses_in_effect,Beauty Shop,1,45,2015
-29959.0,business_licenses_in_effect,Beauty Shop,1,45,2015
-29952.0,business_licenses_in_effect,Beauty Shop,1,45,2015
-29950.0,business_licenses_in_effect,Beauty Shop,1,45,2015
-29941.0,business_licenses_in_effect,Beauty Shop,1,45,2015
-29935.0,business_licenses_in_effect,Beauty Shop,1,45,2015
-29932.0,business_licenses_in_effect,Beauty Shop,1,45,2015
-29930.0,business_licenses_in_effect,Beauty Shop,1,45,2015
-29922.0,business_licenses_in_effect,Beauty Shop,1,45,2015
-29915.0,business_licenses_in_effect,Beauty Shop,2,45,2015
-29912.0,business_licenses_in_effect,Beauty Shop,1,45,2015
-29910.0,business_licenses_in_effect,Beauty Shop,1,45,2015
-29973.0,business_licenses_in_effect,Beauty Shop Esthetics,1,45,2015
-29939.0,business_licenses_in_effect,Beauty Shop Esthetics,1,45,2015
-30033.0,business_licenses_in_effect,Beauty Shop Nails,1,45,2015
-30004.0,business_licenses_in_effect,Beauty Shop Nails,1,45,2015
-29991.0,business_licenses_in_effect,Beauty Shop Nails,1,45,2015
-29978.0,business_licenses_in_effect,Beauty Shop Nails,1,45,2015
-29975.0,business_licenses_in_effect,Beauty Shop Nails,1,45,2015
-29966.0,business_licenses_in_effect,Beauty Shop Nails,1,45,2015
-29961.0,business_licenses_in_effect,Beauty Shop Nails,1,45,2015
-29951.0,business_licenses_in_effect,Beauty Shop Nails,1,45,2015
-29914.0,business_licenses_in_effect,Beauty Shop Nails,1,45,2015
-29903.0,business_licenses_in_effect,Beauty Shop Nails,1,45,2015
-29978.0,business_licenses_in_effect,Bed and Breakfast,1,45,2015
-29969.0,business_licenses_in_effect,Billiard Parlor,1,45,2015
-29944.0,business_licenses_in_effect,Billiard Parlor,1,45,2015
-29940.0,business_licenses_in_effect,Billiard Parlor,1,45,2015
-29965.0,business_licenses_in_effect,Boarding House,1,45,2015
-30023.0,business_licenses_in_effect,Caterers,1,45,2015
-30013.0,business_licenses_in_effect,Caterers,1,45,2015
-30006.0,business_licenses_in_effect,Caterers,1,45,2015
-30002.0,business_licenses_in_effect,Caterers,1,45,2015
-29998.0,business_licenses_in_effect,Caterers,3,45,2015
-29993.0,business_licenses_in_effect,Caterers,1,45,2015
-29990.0,business_licenses_in_effect,Caterers,1,45,2015
-29978.0,business_licenses_in_effect,Caterers,1,45,2015
-29975.0,business_licenses_in_effect,Caterers,1,45,2015
-29974.0,business_licenses_in_effect,Caterers,1,45,2015
-29970.0,business_licenses_in_effect,Caterers,1,45,2015
-29969.0,business_licenses_in_effect,Caterers,1,45,2015
-29963.0,business_licenses_in_effect,Caterers,1,45,2015
-29961.0,business_licenses_in_effect,Caterers,1,45,2015
-29960.0,business_licenses_in_effect,Caterers,2,45,2015
-29959.0,business_licenses_in_effect,Caterers,1,45,2015
-29958.0,business_licenses_in_effect,Caterers,9,45,2015
-29950.0,business_licenses_in_effect,Caterers,1,45,2015
-29949.0,business_licenses_in_effect,Caterers,1,45,2015
-29900.0,business_licenses_in_effect,Caterers,1,45,2015
-29995.0,business_licenses_in_effect,Charitable Exempt,1,45,2015
-29976.0,business_licenses_in_effect,Charitable Exempt,1,45,2015
-29973.0,business_licenses_in_effect,Charitable Exempt,1,45,2015
-29972.0,business_licenses_in_effect,Charitable Exempt,1,45,2015
-29970.0,business_licenses_in_effect,Charitable Exempt,1,45,2015
-29964.0,business_licenses_in_effect,Charitable Exempt,1,45,2015
-29932.0,business_licenses_in_effect,Charitable Exempt,1,45,2015
-29923.0,business_licenses_in_effect,Charitable Exempt,1,45,2015
-29922.0,business_licenses_in_effect,Charitable Exempt,1,45,2015
-30034.0,business_licenses_in_effect,Charitable Solicitation,1,45,2015
-30031.0,business_licenses_in_effect,Charitable Solicitation,1,45,2015
-30029.0,business_licenses_in_effect,Charitable Solicitation,1,45,2015
-30027.0,business_licenses_in_effect,Charitable Solicitation,1,45,2015
-30024.0,business_licenses_in_effect,Charitable Solicitation,1,45,2015
-30023.0,business_licenses_in_effect,Charitable Solicitation,1,45,2015
-30021.0,business_licenses_in_effect,Charitable Solicitation,1,45,2015
-30018.0,business_licenses_in_effect,Charitable Solicitation,1,45,2015
-30017.0,business_licenses_in_effect,Charitable Solicitation,1,45,2015
-30015.0,business_licenses_in_effect,Charitable Solicitation,1,45,2015
-30011.0,business_licenses_in_effect,Charitable Solicitation,1,45,2015
-30009.0,business_licenses_in_effect,Charitable Solicitation,1,45,2015
-30008.0,business_licenses_in_effect,Charitable Solicitation,2,45,2015
-30007.0,business_licenses_in_effect,Charitable Solicitation,1,45,2015
-30006.0,business_licenses_in_effect,Charitable Solicitation,1,45,2015
-29994.0,business_licenses_in_effect,Charitable Solicitation,1,45,2015
-29993.0,business_licenses_in_effect,Charitable Solicitation,1,45,2015
-29992.0,business_licenses_in_effect,Charitable Solicitation,2,45,2015
-29990.0,business_licenses_in_effect,Charitable Solicitation,4,45,2015
-29989.0,business_licenses_in_effect,Charitable Solicitation,1,45,2015
-29988.0,business_licenses_in_effect,Charitable Solicitation,2,45,2015
-29987.0,business_licenses_in_effect,Charitable Solicitation,2,45,2015
-29986.0,business_licenses_in_effect,Charitable Solicitation,1,45,2015
-29985.0,business_licenses_in_effect,Charitable Solicitation,3,45,2015
-29984.0,business_licenses_in_effect,Charitable Solicitation,1,45,2015
-29983.0,business_licenses_in_effect,Charitable Solicitation,4,45,2015
-29982.0,business_licenses_in_effect,Charitable Solicitation,4,45,2015
-29981.0,business_licenses_in_effect,Charitable Solicitation,2,45,2015
-29980.0,business_licenses_in_effect,Charitable Solicitation,1,45,2015
-29979.0,business_licenses_in_effect,Charitable Solicitation,4,45,2015
-29978.0,business_licenses_in_effect,Charitable Solicitation,2,45,2015
-29977.0,business_licenses_in_effect,Charitable Solicitation,5,45,2015
-29976.0,business_licenses_in_effect,Charitable Solicitation,6,45,2015
-29975.0,business_licenses_in_effect,Charitable Solicitation,12,45,2015
-29974.0,business_licenses_in_effect,Charitable Solicitation,10,45,2015
-29973.0,business_licenses_in_effect,Charitable Solicitation,7,45,2015
-29972.0,business_licenses_in_effect,Charitable Solicitation,2,45,2015
-29971.0,business_licenses_in_effect,Charitable Solicitation,9,45,2015
-29970.0,business_licenses_in_effect,Charitable Solicitation,7,45,2015
-29969.0,business_licenses_in_effect,Charitable Solicitation,16,45,2015
-29968.0,business_licenses_in_effect,Charitable Solicitation,5,45,2015
-29967.0,business_licenses_in_effect,Charitable Solicitation,4,45,2015
-29966.0,business_licenses_in_effect,Charitable Solicitation,5,45,2015
-29965.0,business_licenses_in_effect,Charitable Solicitation,3,45,2015
-29964.0,business_licenses_in_effect,Charitable Solicitation,3,45,2015
-29962.0,business_licenses_in_effect,Charitable Solicitation,2,45,2015
-29961.0,business_licenses_in_effect,Charitable Solicitation,4,45,2015
-29960.0,business_licenses_in_effect,Charitable Solicitation,2,45,2015
-29959.0,business_licenses_in_effect,Charitable Solicitation,1,45,2015
